t nact i x dx dlx rho vx p D sx tau trac Sd
1.003547944681137e+03 2000 1742 6.715714247154550e+00 1.709737431411895e-03 1.709737431411895e-03 6.399584014207692e-09 4.780532676369844e-02 1.198160055207731e-05 6.406909214400170e-09 2.296385469924858e-06 3.604817648272531e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1743 6.717828833982374e+00 2.519436224235783e-03 2.519436224235783e-03 6.406048117330784e-09 5.021150183420109e-02 1.206754727157151e-05 6.414138867291321e-09 2.429844914283005e-06 3.631823610451264e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1744 6.720471622498231e+00 2.766140807477058e-03 2.766140807477058e-03 6.448137930413644e-09 5.328073534821744e-02 1.218197780365606e-05 6.457310069186409e-09 2.603650401157593e-06 3.667820278346925e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1745 6.723376334776335e+00 3.043283748730197e-03 3.043283748730197e-03 6.537456413647057e-09 5.651892434435953e-02 1.230716277685746e-05 6.547923085100238e-09 2.791266930160692e-06 3.707270212621121e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1746 6.726300094761774e+00 2.804236222149648e-03 2.804236222149648e-03 6.658931506813339e-09 5.919691367712711e-02 1.241942717840373e-05 6.670629623100364e-09 2.951108670371044e-06 3.742630981016481e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1747 6.728633375459483e+00 1.862325173268786e-03 1.862325173268786e-03 6.718589459501511e-09 6.097232742428164e-02 1.249928532183619e-05 6.731112985768126e-09 3.059817468627052e-06 3.767769145179069e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1748 6.730492806911647e+00 1.856537731058872e-03 1.856537731058872e-03 6.763915782860088e-09 6.219062043145955e-02 1.255658520404156e-05 6.777034156471622e-09 3.135735448543240e-06 3.785799433918396e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1749 6.732268119141224e+00 1.694086728094568e-03 1.694086728094568e-03 6.823678847537786e-09 6.312377089364692e-02 1.260363027908200e-05 6.837314461581307e-09 3.195086009179377e-06 3.800574186204435e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1750 6.733956553914008e+00 1.682782817473694e-03 1.682782817473694e-03 6.865749688840643e-09 6.385962101962889e-02 1.264285924362705e-05 6.879792092063346e-09 3.242696842022516e-06 3.812877781494918e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1751 6.735635863275162e+00 1.675835904833889e-03 1.675835904833889e-03 6.890481259240609e-09 6.451719795588824e-02 1.267874540484909e-05 6.904866891400016e-09 3.285665148248914e-06 3.824131575203804e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1752 6.737308616529321e+00 1.669670603485329e-03 1.669670603485329e-03 6.912224967851766e-09 6.510798900496861e-02 1.271179084276627e-05 6.926922346014398e-09 3.324650075456956e-06 3.834490939135296e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1753 6.738977591565497e+00 1.668279468866274e-03 1.668279468866274e-03 6.914342305127580e-09 6.559365340688753e-02 1.274096906292363e-05 6.929265050066285e-09 3.357352098436239e-06 3.843620141426916e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1754 6.740640521919310e+00 1.657581238760031e-03 1.657581238760031e-03 6.955365094169588e-09 6.596373978264551e-02 1.276597543570832e-05 6.970546800671219e-09 3.383086630617029e-06 3.851411933192745e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1755 6.742295462902765e+00 1.652300728149925e-03 1.652300728149925e-03 6.974038760953675e-09 6.624381843077963e-02 1.278761457654306e-05 6.989391197204875e-09 3.403336509845351e-06 3.858130687896933e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1756 6.743945314355555e+00 1.647402177429313e-03 1.647402177429313e-03 6.991269378829638e-09 6.642559924346209e-02 1.280575197273619e-05 7.006744608918222e-09 3.417598840394234e-06 3.863726776819857e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1757 6.745590353054183e+00 1.642675219827083e-03 1.642675219827083e-03 7.007896194621200e-09 6.657928383864888e-02 1.282245593943920e-05 7.023480329587444e-09 3.430044609240208e-06 3.868871680404051e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1758 6.748047982482287e+00 3.272583636380944e-03 3.272583636380944e-03 7.030089796408668e-09 6.662512431696116e-02 1.284088999538746e-05 7.045744892442179e-09 3.437361870343523e-06 3.874464146814196e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1759 6.751312498548339e+00 3.256448495722708e-03 3.256448495722708e-03 7.058177395776691e-09 6.644411623137821e-02 1.286201038733152e-05 7.073809467874837e-09 3.433578456928296e-06 3.880710101983519e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1760 6.754561520623671e+00 3.241595654941420e-03 3.241595654941420e-03 7.083934485420856e-09 6.594206239775997e-02 1.287774049006984e-05 7.099386630358097e-09 3.411573975779207e-06 3.885109090448656e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1761 6.757796261048368e+00 3.227885194451829e-03 3.227885194451829e-03 7.107605231988449e-09 6.510699500713348e-02 1.288873103015239e-05 7.122717581860730e-09 3.370875230502925e-06 3.887854054175174e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1762 6.761017688341837e+00 3.214969392486111e-03 3.214969392486111e-03 7.129869422910380e-09 6.400602766382792e-02 1.289671350354855e-05 7.144519174022913e-09 3.315452424514295e-06 3.889520755790828e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1763 6.764226376839854e+00 3.202407603549062e-03 3.202407603549062e-03 7.151634801169041e-09 6.271599750243589e-02 1.290395712563767e-05 7.165741177759320e-09 3.249921240440050e-06 3.890853032954525e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1764 6.767422335472940e+00 3.189509662623102e-03 3.189509662623102e-03 7.174446845726693e-09 6.120933195833964e-02 1.291414301684161e-05 7.187924556938486e-09 3.173755165070565e-06 3.892950721561140e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1765 6.770605082555649e+00 3.175984502794549e-03 3.175984502794549e-03 7.198963409567129e-09 5.952185977983526e-02 1.292812537767811e-05 7.211749825103920e-09 3.088968179244790e-06 3.896102818551859e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1766 6.773775336446477e+00 3.164523278861076e-03 3.164523278861076e-03 7.218982577059244e-09 5.785790664646401e-02 1.294064377332413e-05 7.231095904864803e-09 3.004933520032321e-06 3.898856207090644e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1767 6.776934257077026e+00 3.153317982237169e-03 3.153317982237169e-03 7.238529012107869e-09 5.629916316472490e-02 1.295089617175244e-05 7.250027960082081e-09 2.925772133591426e-06 3.901015970620214e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1768 6.780082397321563e+00 3.142962506837321e-03 3.142962506837321e-03 7.256250996840000e-09 5.477782689163491e-02 1.295734739862122e-05 7.267162148884890e-09 2.847646155886488e-06 3.902076560993088e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1769 6.783217640306948e+00 3.127523463930082e-03 3.127523463930082e-03 7.285930753272552e-09 5.329274235566567e-02 1.296050739071696e-05 7.296299290061962e-09 2.770673104243501e-06 3.902188537032607e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1770 6.786339883953708e+00 3.116963829591590e-03 3.116963829591590e-03 7.304456366227826e-09 5.187669648812510e-02 1.296193532471963e-05 7.314305095253201e-09 2.696947684320539e-06 3.901840314869015e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1771 6.789451612292789e+00 3.106492848571563e-03 3.106492848571563e-03 7.323031733495981e-09 5.056645455490029e-02 1.296328829910876e-05 7.332412099067471e-09 2.628751884087223e-06 3.901546190475197e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1772 6.792552878836466e+00 3.096040238779629e-03 3.096040238779629e-03 7.341761554040531e-09 4.935636216559768e-02 1.296531315254841e-05 7.350720376376733e-09 2.565933646841392e-06 3.901523665816210e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1773 6.795643626232199e+00 3.085454552688383e-03 3.085454552688383e-03 7.360720926273581e-09 4.824268265121983e-02 1.296858170287532e-05 7.369301417163598e-09 2.508394749074492e-06 3.901939028320258e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1774 6.798723713680268e+00 3.074720343449577e-03 3.074720343449577e-03 7.380116255768998e-09 4.721555955465133e-02 1.297326322176733e-05 7.388356315592767e-09 2.455634028360613e-06 3.902834824152637e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1775 6.801793022366580e+00 3.063897029174534e-03 3.063897029174534e-03 7.400045011226691e-09 4.626208753383567e-02 1.297929271399051e-05 7.407976461467626e-09 2.406948136772150e-06 3.904182342255373e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1776 6.804851511345436e+00 3.053080928538954e-03 3.053080928538954e-03 7.419642369081568e-09 4.537356374239852e-02 1.298663401623487e-05 7.427291814916952e-09 2.361862101414974e-06 3.905964368246155e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1777 6.807900407804830e+00 3.044711990248139e-03 3.044711990248139e-03 7.433595218815182e-09 4.454722883269990e-02 1.299533878891960e-05 7.440982034558671e-09 2.320229842483671e-06 3.908193802815853e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1778 6.810940990874649e+00 3.036454149389023e-03 3.036454149389023e-03 7.447413920250694e-09 4.378224404120172e-02 1.300547542605282e-05 7.454562116214395e-09 2.282010070962721e-06 3.910888607989756e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1779 6.813949582419879e+00 2.980728941069266e-03 2.980728941069266e-03 7.579786856035694e-09 4.307874804451658e-02 1.301693428035379e-05 7.586829863115468e-09 2.247183329994583e-06 3.914002479702246e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1780 6.816578762489931e+00 2.277631199035568e-03 2.277631199035568e-03 7.434066439234306e-09 4.249633926952449e-02 1.302787692171409e-05 7.440788279733315e-09 2.218555005321276e-06 3.917047327003712e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1781 6.819216945245885e+00 2.998734312873452e-03 2.998734312873452e-03 7.523554901066192e-09 4.192931707607509e-02 1.303919656254379e-05 7.530177093211599e-09 2.190750036376404e-06 3.920191905637213e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1782 6.822210059944580e+00 2.987495084516567e-03 2.987495084516567e-03 7.545471940170644e-09 4.126797446365316e-02 1.305191176696754e-05 7.551905300400475e-09 2.158179444226484e-06 3.923724999676139e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1783 6.825192065968642e+00 2.976516963606457e-03 2.976516963606457e-03 7.566981395715727e-09 4.056810699349734e-02 1.306404679136288e-05 7.573215852563039e-09 2.123429389651215e-06 3.927071358975469e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1784 6.828163240786745e+00 2.965832672601643e-03 2.965832672601643e-03 7.587876413892533e-09 3.981089105192412e-02 1.307522802546560e-05 7.593896610324835e-09 2.085451276851487e-06 3.930111678784888e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1785 6.831123916053721e+00 2.955517861348511e-03 2.955517861348511e-03 7.607971328890628e-09 3.898276234670318e-02 1.308498689311808e-05 7.613758674533048e-09 2.043461209970230e-06 3.932700963123927e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1786 6.834074517270849e+00 2.945684572908114e-03 2.945684572908114e-03 7.627022024618131e-09 3.807906302034859e-02 1.309274976326919e-05 7.632557693773736e-09 1.997134561279631e-06 3.934666870580225e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1787 6.837015565123579e+00 2.936411132552053e-03 2.936411132552053e-03 7.644884618666480e-09 3.710669432018507e-02 1.309797316914406e-05 7.650153206725413e-09 1.946770578320877e-06 3.935851054855252e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1788 6.839947628123289e+00 2.927714866868492e-03 2.927714866868492e-03 7.661510840770502e-09 3.608535763126795e-02 1.310044204423031e-05 7.666503947440187e-09 1.893402152283810e-06 3.936198670849717e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1789 6.842871250100195e+00 2.919529086944372e-03 2.919529086944372e-03 7.676786239248295e-09 3.501969188535961e-02 1.310051596583182e-05 7.681497897423572e-09 1.837357531995911e-06 3.935821309209978e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1790 6.845786884867514e+00 2.911740447691713e-03 2.911740447691713e-03 7.691085957876630e-09 3.398646618386221e-02 1.309917350183985e-05 7.695531718991239e-09 1.782837891488179e-06 3.935042034284368e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1791 6.848694574341987e+00 2.903638501255301e-03 2.903638501255301e-03 7.705227672605977e-09 3.298488383136342e-02 1.309725987697301e-05 7.709422749829452e-09 1.729928648647579e-06 3.934113472452992e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1792 6.851589878102251e+00 2.886969019271213e-03 2.886969019271213e-03 7.667378517911233e-09 3.203097338249735e-02 1.309556080169344e-05 7.671314848114741e-09 1.679577552142099e-06 3.933281258573619e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1793 6.854297105600358e+00 2.527485976943744e-03 2.527485976943744e-03 7.824015510343383e-09 3.119834933724203e-02 1.309487705857533e-05 7.827825994130515e-09 1.635746425718536e-06 3.932783905340472e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1794 6.856731633872442e+00 2.341570567224061e-03 2.341570567224061e-03 7.682327759051182e-09 3.047619145380802e-02 1.309442245359906e-05 7.685897912480037e-09 1.597756587744663e-06 3.932427800212264e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1795 6.859070651486441e+00 2.336464660772641e-03 2.336464660772641e-03 7.694036130794418e-09 2.979104976339200e-02 1.309396447902016e-05 7.697452659206781e-09 1.561717914362126e-06 3.932072421334346e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1796 6.861404594347961e+00 2.331421062269357e-03 2.331421062269357e-03 7.705615850234820e-09 2.909755058408714e-02 1.309347305845878e-05 7.708879970160468e-09 1.525243440467468e-06 3.931709416559448e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1797 6.863733535323119e+00 2.326460888046888e-03 2.326460888046888e-03 7.716999555725601e-09 2.838850689965327e-02 1.309272488986603e-05 7.720111029752336e-09 1.487930863915066e-06 3.931269772529806e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1798 6.866057542348884e+00 2.321553163480594e-03 2.321553163480594e-03 7.728303166200348e-09 2.764236992309715e-02 1.309198858367504e-05 7.731257459942408e-09 1.448681388213285e-06 3.930828252058761e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1799 6.868376700356949e+00 2.316762852650811e-03 2.316762852650811e-03 7.739246783992449e-09 2.686989282385434e-02 1.309069248294463e-05 7.742042131551254e-09 1.407998660514693e-06 3.930217122891145e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1800 6.870691124874848e+00 2.312086183147599e-03 2.312086183147599e-03 7.749841875250924e-09 2.606641653850134e-02 1.308891291905436e-05 7.752476063998732e-09 1.365652207859788e-06 3.929458699826891e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1801 6.873000952155493e+00 2.307568378142832e-03 2.307568378142832e-03 7.759959162782264e-09 2.524618663537650e-02 1.308629447993406e-05 7.762433327915514e-09 1.322359040542259e-06 3.928450859608467e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1802 6.875306385774977e+00 2.303298860823588e-03 2.303298860823588e-03 7.769336986746080e-09 2.443363641487940e-02 1.308213798846913e-05 7.771657182815905e-09 1.279340657372240e-06 3.926990432756233e-05 7.628730410701555e-315 0.000000000000000e+00
1.003547944681137e+03 2000 1803 6.877607634302434e+00 2.299198194092078e-03 2.299198194092078e-03 7.778298081820621e-09 2.364022034342622e-02 1.307709397729838e-05 7.780472483155118e-09 1.237273067635128e-06 3.925275395050467e-05 7.141291085397978e-299 0.000000000000000e+00
1.003547944681137e+03 2000 1804 6.879904775268649e+00 2.295083738337311e-03 2.295083738337311e-03 7.787258420699093e-09 2.292022894087520e-02 1.307228830466808e-05 7.789304694050051e-09 1.199109370144767e-06 3.923656256198947e-05 4.129124465846626e-283 0.000000000000000e+00
1.003547944681137e+03 2000 1805 6.882197814809169e+00 2.290995342703717e-03 2.290995342703717e-03 7.796009326886641e-09 2.227898009655360e-02 1.306740804053830e-05 7.797944833567258e-09 1.165092460733166e-06 3.922038634802213e-05 1.013549943864951e-266 0.000000000000000e+00
