t nact i x dx dlx rho vx p D sx tau trac Sd gmin gmax
1.000000000000000e+02 2000 1598 2.678868556790721e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.678868556790721e-02 2.408968996025306e-19 1.000359010077078e+00 2.680792383679474e-02 3.591389653136989e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1599 2.680523505337987e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.680523505337987e-02 2.408968996025306e-19 1.000359454031088e+00 2.682450901639764e-02 3.595832382883302e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1600 2.682178453885254e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.682178453885253e-02 2.408968996025306e-19 1.000359898259870e+00 2.684109424015557e-02 3.600277866271373e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1601 2.683833402432520e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.683833402432520e-02 2.408968996025306e-19 1.000360342763425e+00 2.685767950809595e-02 3.604726103318967e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1602 2.685488350979787e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.685488350979787e-02 2.408968996025306e-19 1.000360787541754e+00 2.687426482024615e-02 3.609177094046068e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1603 2.687143299527053e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.687143299527054e-02 2.408968996025306e-19 1.000361232594860e+00 2.689085017663359e-02 3.613630838474879e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1604 2.688798248074320e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.688798248074320e-02 2.408968996025306e-19 1.000361677922742e+00 2.690743557728564e-02 3.618087336618725e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1605 2.690453196621586e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.690453196621586e-02 2.408968996025306e-19 1.000362123525402e+00 2.692402102222969e-02 3.622546588497588e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1606 2.692108145168853e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.692108145168853e-02 2.408968996025306e-19 1.000362569402841e+00 2.694060651149315e-02 3.627008594127012e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1607 2.693763093716119e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.693763093716119e-02 2.408968996025306e-19 1.000363015555060e+00 2.695719204510341e-02 3.631473353531423e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1608 2.695418042263385e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.695418042263385e-02 2.408968996025306e-19 1.000363461982060e+00 2.697377762308784e-02 3.635940866724141e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1609 2.697072990810652e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.697072990810652e-02 2.408968996025306e-19 1.000363908683843e+00 2.699036324547389e-02 3.640411133729593e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1610 2.698727939357918e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.698727939357918e-02 2.408968996025306e-19 1.000364355660408e+00 2.700694891228888e-02 3.644884154556660e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1611 2.700382887905185e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.700382887905185e-02 2.408968996025306e-19 1.000364802911759e+00 2.702353462356026e-02 3.649359929231988e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1612 2.702037836452452e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.702037836452451e-02 2.408968996025306e-19 1.000365250437895e+00 2.704012037931541e-02 3.653838457768899e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1613 2.703692784999718e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.703692784999719e-02 2.408968996025306e-19 1.000365698238817e+00 2.705670617958173e-02 3.658319740187377e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1614 2.705347733546985e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.705347733546985e-02 2.408968996025306e-19 1.000366146314527e+00 2.707329202438659e-02 3.662803776509627e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1615 2.707002682094251e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.707002682094251e-02 2.408968996025306e-19 1.000366594665027e+00 2.708987791375741e-02 3.667290566751191e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1616 2.708657630641518e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.708657630641518e-02 2.408968996025306e-19 1.000367043290316e+00 2.710646384772157e-02 3.671780110927614e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1617 2.710312579188785e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.710312579188785e-02 2.408968996025306e-19 1.000367492190396e+00 2.712304982630648e-02 3.676272409061099e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1618 2.711967527736051e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.711967527736051e-02 2.408968996025306e-19 1.000367941365269e+00 2.713963584953954e-02 3.680767461169410e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1619 2.713622476283318e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.713622476283318e-02 2.408968996025306e-19 1.000368390814934e+00 2.715622191744813e-02 3.685265267268090e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1620 2.715277424830584e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.715277424830584e-02 2.408968996025306e-19 1.000368840539395e+00 2.717280803005965e-02 3.689765827381564e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1621 2.716932373377851e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.716932373377851e-02 2.408968996025306e-19 1.000369290538651e+00 2.718939418740151e-02 3.694269141525375e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1622 2.718587321925117e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.718587321925117e-02 2.408968996025306e-19 1.000369740812703e+00 2.720598038950107e-02 3.698775209712846e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1623 2.720242270472383e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.720242270472384e-02 2.408968996025306e-19 1.000370191361553e+00 2.722256663638579e-02 3.703284031975063e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1624 2.721897219019650e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.721897219019650e-02 2.408968996025306e-19 1.000370642185202e+00 2.723915292808301e-02 3.707795608318687e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1625 2.723552167566917e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.723552167566916e-02 2.408968996025306e-19 1.000371093283651e+00 2.725573926462015e-02 3.712309938765923e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1626 2.725207116114183e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.725207116114182e-02 2.408968996025306e-19 1.000371544656902e+00 2.727232564602462e-02 3.716827023336755e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1627 2.726862064661450e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.726862064661449e-02 2.408968996025306e-19 1.000371996304954e+00 2.728891207232380e-02 3.721346862051167e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1628 2.728517013208716e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.728517013208717e-02 2.408968996025306e-19 1.000372448227810e+00 2.730549854354510e-02 3.725869454922481e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1629 2.730171961755983e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.730171961755983e-02 2.408968996025306e-19 1.000372900425470e+00 2.732208505971591e-02 3.730394801972903e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1630 2.731826910303250e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.731826910303250e-02 2.408968996025306e-19 1.000373352897936e+00 2.733867162086364e-02 3.734922903222415e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1631 2.733481858850516e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.733481858850516e-02 2.408968996025306e-19 1.000373805645208e+00 2.735525822701567e-02 3.739453758686562e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1632 2.735136807397783e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.735136807397781e-02 2.408968996025306e-19 1.000374258667289e+00 2.737184487819942e-02 3.743987368387547e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1633 2.736791755945049e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.736791755945049e-02 2.408968996025306e-19 1.000374711964178e+00 2.738843157444228e-02 3.748523732340914e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1634 2.738446704492315e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.738446704492315e-02 2.408968996025306e-19 1.000375165535877e+00 2.740501831577166e-02 3.753062850564426e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1635 2.740101653039582e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.740101653039582e-02 2.408968996025306e-19 1.000375619382388e+00 2.742160510221494e-02 3.757604723080288e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1636 2.741756601586848e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.741756601586848e-02 2.408968996025306e-19 1.000376073503710e+00 2.743819193379954e-02 3.762149349906263e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1637 2.743411550134115e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.743411550134115e-02 2.408968996025306e-19 1.000376527899846e+00 2.745477881055285e-02 3.766696731057895e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1638 2.745066498681382e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.745066498681381e-02 2.408968996025306e-19 1.000376982570797e+00 2.747136573250228e-02 3.771246866557387e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1639 2.746721447228648e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.746721447228648e-02 2.408968996025306e-19 1.000377437516563e+00 2.748795269967522e-02 3.775799756424725e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1640 2.748376395775914e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.748376395775914e-02 2.408968996025306e-19 1.000377892737147e+00 2.750453971209910e-02 3.780355400675450e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1641 2.750031344323181e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.750031344323181e-02 2.408968996025306e-19 1.000378348232548e+00 2.752112676980128e-02 3.784913799327327e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1642 2.751686292870447e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.751686292870448e-02 2.408968996025306e-19 1.000378804002768e+00 2.753771387280918e-02 3.789474952402561e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1643 2.753341241417714e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.753341241417714e-02 2.408968996025306e-19 1.000379260047808e+00 2.755430102115021e-02 3.794038859916693e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1644 2.754996189964980e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.754996189964980e-02 2.408968996025306e-19 1.000379716367670e+00 2.757088821485177e-02 3.798605521894149e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1645 2.756651138512247e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.756651138512247e-02 2.408968996025306e-19 1.000380172962353e+00 2.758747545394125e-02 3.803174938343812e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1646 2.758306087059514e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.758306087059513e-02 2.408968996025306e-19 1.000380629831861e+00 2.760406273844607e-02 3.807747109296766e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1647 2.759961035606780e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.759961035606780e-02 2.408968996025306e-19 1.000381086976193e+00 2.762065006839362e-02 3.812322034764115e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1648 2.761615984154047e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.761615984154047e-02 2.408968996025306e-19 1.000381544395351e+00 2.763723744381132e-02 3.816899714761401e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1649 2.763270932701313e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.763270932701314e-02 2.408968996025306e-19 1.000382002089335e+00 2.765382486472656e-02 3.821480149317491e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1650 2.764925881248580e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.764925881248580e-02 2.408968996025306e-19 1.000382460058148e+00 2.767041233116675e-02 3.826063338443486e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1651 2.766580829795847e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.766580829795846e-02 2.408968996025306e-19 1.000382918301790e+00 2.768699984315927e-02 3.830649282161591e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1652 2.768235778343113e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.768235778343113e-02 2.408968996025306e-19 1.000383376820263e+00 2.770358740073156e-02 3.835237980489570e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
